,Accidents,UrbanDensification,UrbanParks,OldTown,Bars,HN_noise_40,HN_noise_60,strOri_0,strOri_1,strOri_2,strOri_3,X,Y,clusterID
734,52,69169,571,0,16.0,1.0,0.0,0.0,1480.649146,0.0,1682.197108,430143.1609,4582870.408,1
735,17,87837,20480,0,1.0,1.0,0.0,627.7782191,2377.369004,264.3339161,1355.079843,428723.2392,4584707.874,1
736,25,89857,1487,0,23.0,0.352941176,0.352941176,0.0,2171.077035,0.0,2405.976028,428733.225,4583134.696,3
737,15,126929,3756,0,4.0,1.0,0.0,0.0,2453.492089,74.19044607,2121.874449,427765.09,4583994.707,1
738,32,22215,2857,24899,3.0,1.0,0.0,362.5244577,2178.282223,106.8665206,1742.612384,429011.0469,4584197.319,1
739,42,111080,12782,2014,21.0,0.625,0.0,0.0,1715.870895,0.0,1607.124847,429808.0399,4581783.153,3
740,25,71182,10326,44469,23.0,1.0,0.0,109.5598958,2089.47454,592.7283159,1543.518994,429635.7839,4583168.792,4
741,25,26317,166,3357,1.0,0.75,0.125,831.1393003,637.6980371,1208.498155,798.6409205,427852.3503,4582938.808,0
742,26,28401,1105,0,6.0,1.0,0.0,1393.393734,565.397731,504.2052272,1280.04795,427399.3027,4581463.644,0
743,35,29608,39005,6346,10.0,1.0,0.0,173.4585713,1387.597757,205.8674353,1796.458991,430973.4132,4582370.699,1
744,22,113169,337,31920,5.0,1.0,0.0,235.8707265,1784.351022,147.6219115,1702.952531,431353.4329,4582555.725,1
745,35,121720,6987,12475,3.0,1.0,0.0,0.0,1752.233011,314.4028474,1647.627978,430906.9292,4583575.916,1
746,28,7139,3992,0,4.0,1.0,0.0,1048.28144,767.6703022,576.5508275,1168.078945,427226.0501,4581529.958,0
747,26,66088,15742,0,9.0,0.888888889,0.0,318.8021143,1644.212876,710.3894879,1317.787494,428219.9068,4583355.924,1
748,28,102101,11816,0,8.0,0.461538462,0.461538462,20.67016536,2146.532237,230.4133376,1969.855453,428358.1163,4583200.5,3
749,29,5593,0,0,5.0,1.0,0.0,1217.832612,558.9778,2204.928944,271.2692821,427836.77,4583319.663,0
750,13,53204,356,0,1.0,1.0,0.0,39.39908824,1426.423931,54.22463088,1676.402567,430614.033,4585028.013,1
751,10,0,1834,87793,21.0,0.454545455,0.454545455,15.17444532,2972.252258,8.285095754,2948.313099,429563.9206,4583961.555,2
752,19,31526,56585,10557,8.0,0.684210526,0.0,243.7650045,1857.781258,80.56155836,1807.665823,430092.658,4584119.886,1
753,38,84505,1731,50763,10.0,0.6,0.15,256.9153188,2495.623842,273.9982789,2056.543396,428938.7662,4583520.027,3
754,30,51528,23410,43241,8.0,0.941176471,0.0,2575.732134,398.2283401,2148.062968,656.4833986,427572.5746,4580895.5,0
755,14,46972,8482,79184,6.0,0.857142857,0.035714286,1341.139193,1187.099604,475.5258055,1705.314867,427724.8806,4581231.914,4
756,15,47308,1295,33682,7.0,0.875,0.0,401.3245326,1716.959705,104.7705382,2267.650199,429973.5542,4584300.395,1
757,22,41310,18676,15970,6.0,0.722222222,0.0,54.0595655,1917.437415,256.6003949,1935.911092,427767.6672,4582067.687,1
758,22,7361,3926,0,5.0,1.0,0.0,1215.053345,543.3126273,2061.21272,229.1443408,427947.652,4583319.178,0
759,23,7361,0,0,4.0,1.0,0.0,947.9649051,758.1642931,1761.648802,715.5323321,427947.0356,4583230.456,0
760,47,125494,12782,0,23.0,0.666666667,0.0,138.3300504,1662.808015,0.0,1528.61248,429855.5728,4581830.147,3
761,16,41929,6280,58958,7.0,1.0,0.0,2218.660806,346.2598515,1783.463293,850.5657509,427451.3112,4581068.894,0
762,30,89660,0,10201,1.0,1.0,0.0,97.19344754,2068.09803,253.2087533,2282.643922,429662.8314,4584749.62,1
763,25,89367,9854,6738,3.0,1.0,0.0,1199.454579,174.8961364,957.5154815,1369.39641,427141.5145,4581069.272,0
764,20,68979,0,4138,1.0,1.0,0.0,0.0,1762.541155,171.9258721,2028.555815,429883.4133,4584642.187,1
765,28,50270,10466,0,8.0,1.0,0.0,20.9377537,1596.442921,0.0,1697.511433,428896.1057,4581607.369,1
766,52,88893,2029,1811,20.0,1.0,0.0,0.0,1687.965497,0.0,1751.352897,429339.3551,4581935.905,1
767,37,43072,4042,3223,1.0,1.0,0.0,330.7934,2129.34354,180.6678922,1732.422571,428902.6892,4584333.463,1
768,34,55028,93,0,5.0,1.0,0.0,613.3065058,1313.47681,1003.59215,1745.702585,427728.1158,4583633.008,1
769,50,60180,18898,2728,18.0,1.0,0.0,0.0,1406.598338,0.0,1548.452683,430381.6239,4582729.421,1
770,18,125831,0,0,4.0,1.0,0.0,21.09711174,2528.737824,15.82869381,2115.399023,427725.6144,4583942.318,1
771,15,7883,0,5372,1.0,1.0,0.0,42.19724484,2207.259282,0.0,2057.48954,431253.7562,4584757.208,1
772,9,940,3635,89344,13.0,0.952380952,0.047619048,80.2755251,2553.828856,0.0,2434.009891,429304.8717,4584140.85,4
773,24,46611,0,37278,4.0,1.0,0.0,2017.438,600.9088103,2549.615195,220.0238227,427357.4569,4580837.555,0
774,25,11139,0,97604,15.0,1.0,0.0,334.3208875,2233.440429,254.8353892,2058.793836,429186.3689,4583667.354,4
775,25,21836,0,84590,2.0,1.0,0.0,52.2196305,2730.85487,414.4580922,1942.948722,428659.5116,4583998.971,4
776,30,0,13765,19673,33.0,0.857142857,0.0,67.28966362,1194.980653,200.8812937,1430.354641,431273.1984,4580916.116,3
777,2,0,922,4872,1.0,1.0,0.0,304.8013523,1287.461015,0.0,1165.021756,431525.5565,4585013.092,1
778,1,0,57847,79354,1.0,0.75,0.083333333,979.706405,2019.918451,385.3343088,1273.748494,431558.3604,4582090.47,4
779,13,28034,487,33392,3.0,1.0,0.0,418.2190095,1891.875918,282.4711044,2203.504509,431299.5274,4582369.524,1
780,30,34951,23609,29506,5.0,0.72,0.0,1872.688722,515.5004706,1481.797244,818.660455,427736.2008,4580718.604,0
781,8,0,0,0,1.0,1.0,0.0,0.0,946.1226832,0.0,974.9958239,427044.494,4584077.855,1
782,18,6543,1918,89212,10.0,0.777777778,0.166666667,6.488652992,2175.069468,4.759639279,2205.556428,429323.7008,4584280.32,4
783,23,110635,3965,0,4.0,1.0,0.0,0.0,2402.764135,15.82869381,2426.426846,427636.0096,4583915.515,1
784,33,60765,0,0,1.0,1.0,0.0,0.0,1852.689545,10.72636002,1982.370596,430627.1885,4584597.496,1
785,6,22693,1725,3743,1.0,1.0,0.0,165.0682203,1024.258694,519.7921457,1321.008179,428423.7463,4584325.761,1
786,19,77280,1616,0,1.0,1.0,0.0,1258.654096,1273.637266,727.6708817,817.5520642,428063.5265,4584778.118,0
787,42,107611,0,19972,6.0,1.0,0.0,255.031538,1905.355241,1137.405272,1522.90476,428358.2578,4583959.963,1
788,18,20420,0,17727,2.0,1.0,0.0,42.19724484,2122.908109,0.0,2193.589613,431344.9276,4584612.77,1
789,7,21795,46294,71094,3.0,0.941176471,0.0,428.7282318,3656.925136,371.2124331,2953.809605,431319.6154,4581946.022,4
790,16,0,3967,0,1.0,1.0,0.0,38.32329797,1260.504024,304.1407864,1328.469726,427073.6362,4583465.199,1
791,19,44440,0,9668,8.0,1.0,0.0,224.9758819,1291.864948,536.2401036,1320.860365,429567.2755,4580915.76,1
792,19,7883,0,8943,1.0,1.0,0.0,42.19724484,2270.00707,0.0,2260.663131,431300.0893,4584707.218,1
793,27,56535,404,0,6.0,1.0,0.0,731.0450932,1339.886347,247.7058159,1213.510138,428341.9892,4581826.938,1
794,30,64317,4188,0,1.0,1.0,0.0,0.0,1933.119675,0.0,1795.990943,430733.7611,4584532.007,1
795,17,38526,3803,68924,6.0,1.0,0.0,2003.839871,336.1360995,1276.782427,1260.596125,427579.0035,4581197.002,0
796,16,21425,0,828,2.0,1.0,0.0,229.0455458,2009.83678,0.0,2050.220215,431203.3863,4584659.296,1
797,17,58851,23168,14871,3.0,1.0,0.0,224.7712462,1717.814404,333.490099,1741.855047,428040.5696,4581269.543,1
798,17,55893,165,0,1.0,1.0,0.0,0.0,1398.897192,54.22463088,2025.102702,430664.6381,4584973.681,1
799,41,0,285,0,1.0,1.0,0.0,735.0404327,1278.061128,1217.427379,948.9376092,427743.941,4583126.573,0
800,26,14436,57670,0,6.0,0.947368421,0.0,195.0557379,2075.736037,80.56155836,1815.182326,430202.3055,4584055.23,1
801,14,35388,1295,30944,6.0,0.764705882,0.0,380.9012986,1741.09198,100.6231946,2156.034468,430021.4789,4584226.305,1
802,11,5314,0,0,1.0,1.0,0.0,0.0,1597.551372,0.0,1486.209967,431160.718,4584850.467,1
803,19,113176,12255,82160,3.0,1.0,0.0,144.0234457,2623.478259,287.88367,2082.07484,428759.5156,4583790.637,4
804,2,0,37400,69353,1.0,1.0,0.0,1060.11076,1823.70997,389.1942371,1265.511541,431485.0566,4582270.235,4
805,18,31549,71061,4764,8.0,0.722222222,0.0,54.9421285,1963.187803,239.4112553,1872.305518,427933.6806,4582291.292,1
806,33,105734,165,0,1.0,1.0,0.0,0.0,2094.429484,143.9624434,2161.134628,430672.537,4584784.172,1
807,12,0,32989,87039,15.0,1.0,0.0,877.2755649,2284.751523,599.9676684,2223.038485,430901.9283,4581771.38,4
808,11,0,3201,94990,16.0,0.914285714,0.085714286,333.5946224,2130.342031,250.0696791,2179.946113,429278.9099,4583987.785,4
809,26,195,14901,12751,9.0,0.636363636,0.0,858.7235817,189.1822667,1132.719631,607.2788016,430956.164,4580625.018,0
810,37,45377,0,0,26.0,0.333333333,0.416666667,58.4411537,1935.489334,509.0407347,1312.83947,428755.6774,4582863.462,3
811,23,54880,0,96643,3.0,1.0,0.0,109.9320626,2490.262389,182.134853,2113.957437,428735.7212,4583926.076,4
812,23,67245,58378,25042,24.0,1.0,0.0,11.00702328,1427.315991,0.0,1338.213184,429098.4081,4582220.492,1
813,27,7359,58023,4650,8.0,1.0,0.0,0.0,2122.973611,0.0,1643.184674,430204.4331,4583864.79,1
814,17,28681,1189,0,4.0,1.0,0.0,990.2989696,1023.129665,834.8090028,1224.75531,427410.9549,4581686.668,0
815,30,13725,3619,0,8.0,1.0,0.0,0.0,2047.93831,0.0,1893.736263,430297.0123,4583770.987,1
816,23,49970,0,0,1.0,1.0,0.0,0.0,1396.514149,0.0,1882.542455,430813.8527,4584824.367,1
817,4,2440,0,0,1.0,1.0,0.0,0.0,1097.437032,0.0,809.5624082,431276.2923,4585082.161,1
818,16,110025,4782,0,5.0,1.0,0.0,45.40897803,2774.092201,185.690302,2193.292217,427893.7226,4583983.605,1
819,13,0,13707,82726,21.0,0.958333333,0.0,248.9970943,2191.690472,562.2054893,1882.934372,430344.8641,4581099.151,4
820,5,55052,9269,0,1.0,1.0,0.0,737.775251,1557.762684,400.315169,1015.665997,428907.2677,4584861.502,1
821,24,8394,11819,2087,4.0,0.9,0.0,22.61483076,2165.514529,27.68171184,1469.259246,430441.7127,4584100.904,1
822,29,103286,356,0,1.0,1.0,0.0,11.17824427,2085.995761,245.136886,2110.311546,430623.9386,4584834.87,1
823,14,0,21206,112798,39.0,0.380952381,0.380952381,107.8351007,2114.264718,226.706807,2216.411496,430760.9791,4581114.263,2
824,20,24880,13729,2087,5.0,1.0,0.0,0.0,2135.366384,2.668623639,1689.581404,430580.8141,4583910.192,1
825,49,67057,10939,0,26.0,0.571428571,0.0,0.0,1742.763581,0.0,1673.729134,429756.8958,4581930.649,3
826,22,22082,40767,16257,5.0,1.0,0.0,0.0,1738.472959,0.0,1901.148495,430486.3316,4583770.914,1
827,23,39059,12331,38403,14.0,1.0,0.0,0.0,1730.353585,8.78401446,2453.38804,430149.8178,4583581.288,4
828,23,37458,55135,6679,8.0,1.0,0.0,65.80320903,2086.798259,38.58972262,2136.173512,427920.7062,4582143.651,1
829,16,39027,4992,0,1.0,1.0,0.0,38.32329797,1400.710101,350.053457,1368.909119,427103.6819,4583077.3,1
830,8,0,1989,107810,16.0,0.96875,0.0,2.810320437,2432.381472,0.0,2960.766945,429683.56,4584170.805,2
831,28,78616,1116,12136,5.0,1.0,0.0,558.2344549,1407.29817,0.0,1696.678601,430965.8935,4584267.017,1
832,33,93307,165,3193,1.0,1.0,0.0,11.17824427,2049.728589,291.5304026,1756.560678,430530.9096,4584745.426,1
833,16,24316,0,828,3.0,1.0,0.0,415.0199389,1868.543974,0.0,2094.858035,431155.6736,4584611.712,1
834,19,42565,0,10557,5.0,0.8,0.0,423.9393634,2104.547008,119.4546368,1921.576059,430105.6863,4584239.56,1
835,13,56538,1295,36376,3.0,1.0,0.0,0.0,1793.537654,12.99761323,2755.573383,429825.4104,4584511.177,1
836,35,84713,0,0,1.0,1.0,0.0,0.0,1923.129178,10.72636002,2345.433745,430721.4962,4584734.619,1
837,44,69883,18186,0,17.0,1.0,0.0,0.0,1245.238389,0.0,1627.792193,430519.7862,4582630.869,1
838,24,78705,1932,10704,14.0,1.0,0.0,11.00702328,1206.728649,0.0,1337.008591,429050.661,4582173.348,1
839,23,1383,62474,60508,20.0,0.967741935,0.0,2.810320437,2116.562163,0.0,2888.456282,429960.8359,4583838.396,4
840,41,37576,2175,49769,18.0,0.684210526,0.105263158,229.2418885,2472.361397,168.9359012,1995.504751,429053.8756,4583484.995,3
841,10,0,1294,3677,1.0,1.0,0.0,13.52802187,1642.669573,44.99197089,1422.026328,427176.4866,4583535.274,1
842,38,106842,0,0,6.0,1.0,0.0,495.5281576,1721.528479,674.5485282,1992.905622,427796.2817,4583728.307,1
843,9,0,32970,71714,27.0,1.0,0.0,646.3899194,3071.883065,572.2261927,2893.606102,431022.1587,4581655.539,2
844,20,19560,19054,91522,15.0,1.0,0.0,891.7885525,1759.781851,1164.210777,1092.135621,430146.6302,4581258.213,4
845,19,47167,240,0,6.0,1.0,0.0,682.4325163,241.4832681,1147.775139,570.0144496,429373.8895,4580634.988,0
846,12,66960,2708,0,1.0,1.0,0.0,46.1278775,1992.994638,230.1891888,1507.891132,427676.0305,4584192.09,1
847,28,11168,13713,2087,6.0,1.0,0.0,0.0,2180.745852,0.0,1804.888475,430392.0267,4583866.19,1
848,22,23202,0,0,5.0,0.947368421,0.0,195.0557379,2211.015985,80.56155836,1790.637268,430252.727,4584098.842,1
849,27,58546,3998,37612,4.0,1.0,0.0,1928.914258,533.7881315,2246.801446,535.5412845,427322.8194,4580905.139,0
850,44,64566,18186,2728,18.0,1.0,0.0,0.0,1571.498701,0.0,1607.356802,430473.4133,4582679.661,1
851,2,24506,689,0,1.0,1.0,0.0,283.985193,1204.142877,592.3832659,1036.996291,429784.4706,4585099.107,1
852,20,11012,11819,2087,4.0,0.916666667,0.0,22.61483076,2249.988554,27.68171184,1496.593071,430393.8846,4584053.58,1
853,50,111485,12782,0,21.0,0.666666667,0.0,0.0,1742.494633,0.0,1746.576456,429709.6351,4581883.622,3
854,8,0,1597,105979,19.0,0.88,0.08,2.810320437,2619.076577,0.0,2768.494077,429743.8449,4584111.825,2
855,24,48449,13729,2087,5.0,1.0,0.0,0.0,1931.170013,2.668623639,1621.693413,430628.2688,4583861.595,1
856,14,7883,0,0,1.0,1.0,0.0,0.0,2012.760398,0.0,1712.189195,431206.8464,4584804.14,1
857,26,10192,59062,2087,8.0,1.0,0.0,0.0,2224.072907,27.68171184,1617.549151,430298.175,4583960.058,1
858,19,0,16607,101152,24.0,0.5,0.25,64.38174591,2470.350838,583.7163143,2010.880117,430508.6095,4581223.489,2
859,22,61982,0,0,1.0,1.0,0.0,0.0,1516.46633,0.0,1573.946218,430764.8948,4584874.598,1
860,20,16680,2932,0,1.0,1.0,0.0,193.4456269,1987.479193,557.5073571,1696.621843,427274.8028,4583222.484,1
861,43,49865,17686,35206,23.0,0.55,0.15,588.01075,992.798506,778.7895692,1585.919187,430134.6795,4581800.922,3
862,23,84536,8972,0,7.0,0.571428571,0.285714286,83.57410953,1712.444397,347.3095382,1891.699855,428283.7869,4583129.787,3
863,28,46738,11892,33900,1.0,1.0,0.0,431.6515492,1705.474812,706.6004989,1320.26984,428496.2611,4580957.14,1
864,28,15559,2752,2087,6.0,1.0,0.0,0.0,2066.911272,0.0,1539.104588,430345.0344,4583819.63,1
865,24,9286,11819,2087,4.0,0.928571429,0.0,22.61483076,2222.066719,27.68171184,1746.135749,430346.2708,4584006.289,1
866,11,75545,1616,0,1.0,1.0,0.0,959.3265003,1487.157794,612.6930337,829.9647705,428130.2686,4584831.226,0
867,22,62622,0,0,1.0,1.0,0.0,0.0,1450.500311,15.59749381,1896.02672,430715.6179,4584924.127,1
868,24,82483,10590,0,6.0,1.0,0.0,0.0,1745.775125,12.93906208,1520.400785,431236.5649,4583238.682,1
869,24,24677,1672,19950,1.0,1.0,0.0,26.90209025,1669.804235,206.066037,1366.43646,428420.8085,4581184.398,1
870,1,54627,689,0,1.0,1.0,0.0,168.6289325,1477.104936,509.6218383,1173.97219,429971.4433,4585088.823,1
871,20,52830,5498,39596,12.0,1.0,0.0,752.1594,1600.902978,671.3486369,1017.959929,430001.4286,4581226.291,1
872,21,10717,11819,2087,3.0,1.0,0.0,0.0,2100.175371,0.0,1802.224893,430439.2209,4583912.931,1
873,44,138027,0,3256,4.0,1.0,0.0,372.2600618,1483.075973,26.89578319,1814.030182,431022.7835,4584079.526,1
874,28,80258,1116,12136,3.0,1.0,0.0,552.6990889,1602.940241,0.0,1833.135093,430965.7568,4584452.78,1
875,15,0,3018,109710,17.0,1.0,0.0,333.5946224,2158.829491,250.0696791,2123.991772,429221.5036,4583846.066,4
876,19,21175,11819,16257,3.0,1.0,0.0,0.0,1742.296641,2.668623639,1937.307499,430533.0307,4583817.713,1
877,25,55119,7792,13185,2.0,1.0,0.0,185.2609853,1753.015482,252.0033002,1754.390495,429165.8455,4584513.549,1
878,34,79409,0,0,6.0,1.0,0.0,1133.777809,850.9992336,1445.444583,1369.036781,427837.2265,4583556.267,0
879,18,49941,0,0,1.0,1.0,0.0,746.9908482,1323.651249,722.4417548,496.8382991,427923.2315,4584888.045,0
880,19,0,31659,117528,20.0,0.970588235,0.0,891.7885525,2006.575794,1224.202212,1351.145525,430212.916,4581273.528,4
881,28,46618,1706,0,6.0,1.0,0.0,1268.139966,460.1767579,1924.926117,829.7555252,427951.208,4583481.1,0
882,27,10012,58023,0,8.0,1.0,0.0,0.0,2203.970493,27.68171184,1456.549267,430251.1969,4583912.995,1
883,18,0,20222,72746,41.0,0.5,0.142857143,212.460396,1813.411052,382.0159486,1958.133488,430946.2106,4581060.904,2
884,34,94202,0,0,6.0,1.0,0.0,894.702909,1109.431636,1020.34441,1337.492601,427950.3345,4583635.04,0
885,32,89586,1150,0,6.0,1.0,0.0,1197.803001,881.5996113,1467.732341,870.8766939,427946.9744,4583557.068,0
886,25,14512,1592,0,5.0,1.0,0.0,1254.625725,512.7487839,2349.597299,437.673987,427836.4841,4583401.918,0
887,22,59081,14013,1402,5.0,1.0,0.0,22.7230684,1706.102137,493.4619276,1922.696304,427775.1699,4581675.618,1
888,32,35556,0,0,6.0,1.0,0.0,1200.838931,540.8343614,1873.564452,798.1145478,427836.4857,4583478.815,0
889,30,87991,0,0,1.0,1.0,0.0,372.822694,2012.496969,0.0,1928.435249,430829.25,4584620.343,1
890,26,20682,2865,0,5.0,1.0,0.0,1302.404319,440.4616207,2293.124164,265.6867049,427948.1172,4583401.788,0
891,24,44943,0,0,1.0,1.0,0.0,372.822694,1930.822411,0.0,1762.730563,431019.9241,4584638.688,1
892,38,112715,0,3256,4.0,1.0,0.0,372.2600618,1408.558759,26.89578319,1689.8322,430968.0067,4584080.816,1
893,22,78020,14702,15453,3.0,0.923076923,0.0,2002.002922,444.8702434,2082.607099,449.83454,428183.6782,4580810.54,0
894,17,63144,1923,0,7.0,1.0,0.0,951.4877146,354.4783207,1066.334588,891.1184884,429641.6632,4580651.56,0
895,24,51235,0,0,1.0,1.0,0.0,372.822694,1961.661477,0.0,2023.015843,430965.7364,4584641.317,1
896,34,53044,0,65187,2.0,1.0,0.0,0.0,2591.72181,0.0,2843.973812,429574.4714,4584580.555,4
897,28,52886,6016,3743,3.0,1.0,0.0,789.651097,1316.235186,1071.068746,784.9565082,428129.8579,4584185.062,0
898,29,82828,1116,12136,4.0,1.0,0.0,552.6990889,1725.636675,0.0,1911.61731,431019.9981,4584452.319,1
899,11,32923,31523,58354,6.0,1.0,0.0,665.3182678,2327.363278,416.959838,2177.127362,431079.0985,4582023.392,4
900,28,66319,398,0,27.0,0.285714286,0.5,165.6850907,1951.126705,0.0,1729.48702,428821.9438,4583085.152,3
901,33,121740,93,0,4.0,1.0,0.0,304.3121656,2079.976314,333.1819078,2324.122845,427739.8444,4583791.559,1
902,16,54887,26780,12662,8.0,1.0,0.0,132.7983612,1442.471979,345.8954686,1436.050327,429538.3378,4580972.512,1
903,14,132406,3756,0,4.0,1.0,0.0,10.72085864,2486.860883,127.7877606,1976.236925,427803.955,4584044.059,1
904,30,82317,0,0,24.0,0.333333333,0.466666667,19.47695541,2032.050076,149.1647832,1981.233382,428765.4083,4583043.353,3
905,30,105292,1643,0,6.0,1.0,0.0,437.5398724,1481.654328,543.9260409,1961.254992,427959.1136,4583762.217,1
906,9,0,7207,0,1.0,1.0,0.0,312.9294034,1489.946367,287.5539505,1490.107834,427326.7046,4584689.219,1
907,15,0,33168,81090,16.0,0.9375,0.0,551.509446,2446.005072,556.9820659,2101.23571,430842.2928,4581709.66,4
908,21,96008,2840,0,10.0,0.647058824,0.176470588,0.0,2065.560489,116.1706713,2000.955245,428431.7881,4583268.833,3
909,38,42820,14856,20736,1.0,1.0,0.0,1093.377789,513.8486919,1695.126902,344.9054136,428482.6278,4580653.987,0
910,19,0,18965,75332,40.0,0.709677419,0.032258065,332.2861314,2915.928458,462.0851944,1977.98623,430822.8744,4581346.213,2
911,14,130853,2418,26952,2.0,1.0,0.0,445.4340173,891.9716628,71.49831997,793.4242095,431528.0889,4582726.893,1
912,32,100014,0,0,6.0,1.0,0.0,358.400119,884.4849183,685.5800078,887.5904569,429180.5684,4580756.887,1
913,15,62392,63,104385,3.0,1.0,0.0,363.3587472,2203.412758,11.79724796,1912.221538,428875.3381,4583911.82,4
914,22,57431,11829,58976,5.0,1.0,0.0,43.56721136,2492.707773,200.1963459,1980.003979,428595.2697,4583798.228,4
915,26,26618,93,0,4.0,1.0,0.0,196.0271224,1362.640149,449.6357397,2466.59712,427590.9185,4583629.145,1
916,32,133297,1116,12136,5.0,1.0,0.0,558.2344549,1411.883604,0.0,1843.775852,431021.3228,4584268.724,1
917,21,8392,84435,0,7.0,1.0,0.0,281.6447695,645.4594501,1452.35958,750.2589494,427893.697,4582547.33,0
918,56,67943,2029,0,19.0,1.0,0.0,0.0,1690.30452,0.0,1752.058552,429375.8513,4581881.669,1
919,38,33070,39795,46174,25.0,0.555555556,0.111111111,724.4994239,1196.425747,851.9562589,1715.300884,430211.9551,4581735.947,3
920,19,52071,14035,0,7.0,0.764705882,0.117647059,235.8556722,1666.214165,563.4362868,1418.707726,428222.29,4583197.574,1
921,9,0,0,3677,1.0,1.0,0.0,0.0,1537.640082,0.0,2173.239884,427271.4967,4583600.61,1
922,19,39552,9260,43669,14.0,1.0,0.0,864.7684422,1651.151635,881.7822882,1298.221587,430051.0358,4581223.824,4
923,32,0,259,0,1.0,1.0,0.0,179.6610628,1613.276066,532.7296982,1676.562822,427354.6226,4583311.743,1
924,39,0,2137,0,3.0,1.0,0.0,343.4362764,1177.861501,1190.607931,1416.857442,427612.1985,4583372.078,1
925,9,37561,689,0,1.0,1.0,0.0,288.5290886,1424.978024,572.920358,1600.406296,429760.1874,4584987.982,1
926,23,118317,13335,0,9.0,0.666666667,0.133333333,142.4299758,1986.324162,209.6700105,2110.500245,428368.0128,4583332.743,3
927,24,59567,482,7791,7.0,1.0,0.0,174.7809144,1872.332761,233.7836849,1605.275455,428372.0401,4583762.142,1
928,45,35812,11820,15616,1.0,1.0,0.0,848.0859836,334.8827953,1386.008714,230.7473389,428637.4361,4580632.226,0
929,12,22958,6017,77023,16.0,0.943396226,0.018867925,404.543429,3381.045704,406.1511387,3451.43111,431210.9124,4581731.726,2
930,47,53204,18898,2728,17.0,1.0,0.0,0.0,1481.912342,0.0,1899.976318,430428.7092,4582776.706,1
931,19,50270,10466,0,7.0,1.0,0.0,20.9377537,1584.337301,0.0,1698.925712,428859.4069,4581661.762,1
932,7,0,922,15176,1.0,1.0,0.0,304.8013523,1572.22204,0.0,1513.933284,431486.8274,4584949.72,1
